"","status","geometry","type","source","sYear","Órgãos Beneficiados","Fase","Quantidade de UH","Tipo de UH"," Programa"," Valor Estadual"," Valor Total"," Bairro"," CEP"," Município"," Código do Município"," UF"," Região"," Longitude","Latitude","id"
"101","Funciona","POINT (-48.158077 -21.762738)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 114985"," JARDIM PRIMOR"," 14806090"," ARARAQUARA"," 3503208"," SP"," ESP"," -48.158077"," -21.762738",101
"102","Funciona","POINT (-46.325862 -23.552489)","SPE",NA,NA," PROCURADORIA GERAL DO ESTADO"," Entregue"," 1"," "," SPE"," 12471,64"," 144000"," PARQUE SANTA ROSA"," 08664005"," SUZANO"," 3552502"," SP"," RMSP"," -46.325862"," -23.552489",102
"103","Funciona","POINT (-46.853549 -23.193811)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 188317,53"," JD TAMOIO"," 13219240"," JUNDIAÍ"," 3525904"," SP"," AU JUNDIAÍ"," -46.853549"," -23.193811",103
"104","Funciona","POINT (-47.44875 -23.520036)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 30685,31"," 130000"," VILA FRANCO"," 18025610"," SOROCABA"," 3552205"," SP"," RMS"," -47.44875"," -23.520036",104
"105","Funciona","POINT (-45.426758 -23.627828)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 18118,40"," 120000"," INDAIA"," 11669450"," CARAGUATATUBA"," 3510500"," SP"," RMVPLN"," -45.426758"," -23.627828",105
"106","Funciona","POINT (-49.397914 -20.779575)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 138000"," FAZ.PIEDADE"," 15045512"," SÃO JOSÉ DO RIO PRETO"," 3549805"," SP"," ESP"," -49.397914"," -20.779575",106
"107","Funciona","POINT (-47.82777 -21.164996)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 28553,67"," 122000"," SUMAREZINHO"," 14051290"," RIBEIRÃO PRETO"," 3543402"," SP"," ESP"," -47.82777"," -21.164996",107
"108","Funciona","POINT (-48.436435 -22.897776)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 34500"," 100000"," CHAC LAVAPES"," 18601250"," BOTUCATU"," 3507506"," SP"," ESP"," -48.436435"," -22.897776",108
"109","Funciona","POINT (-46.423146 -23.513518)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 6844,13"," 156691,46"," VILA CURUCA"," 08031440"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.423146"," -23.513518",109
"110","Funciona","POINT (-48.14175 -21.777288)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 25283,04"," 100000"," CHS JD AMERICA"," 14811283"," ARARAQUARA"," 3503208"," SP"," ESP"," -48.14175"," -21.777288",110
"111","Funciona","POINT (-48.557427 -20.53545)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 114000"," CRISTIANO DE CARVALH"," 14781449"," BARRETOS"," 3505500"," SP"," ESP"," -48.557427"," -20.53545",111
"112","Funciona","POINT (-46.396871 -23.598106)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 34500"," 101000"," C TIRADENTES"," 08470480"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.396871"," -23.598106",112
"113","Funciona","POINT (-46.179177 -23.4956)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 10920,90"," 124000"," JARDIM MARICA"," 8775530"," MOGI DAS CRUZES"," 3530607"," SP"," RMSP"," -46.179177"," -23.4956",113
"114","Funciona","POINT (-47.833125 -21.12938)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 140451"," "," 14065659"," RIBEIRÃO PRETO"," 3543402"," SP"," ESP"," -47.833125"," -21.12938",114
"115","Funciona","POINT (-46.883728 -23.509914)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 25283,04"," 183737,53"," VILA SAO JOAO"," 6401160"," BARUERI"," 3505708"," SP"," RMSP"," -46.883728"," -23.509914",115
"116","Funciona","POINT (-48.028127 -23.564511)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 8365,56"," 100000"," VILA PRADO"," 18212480"," ITAPETININGA"," 3522307"," SP"," ESP"," -48.028127"," -23.564511",116
"117","Funciona","POINT (-47.85784 -24.497546)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," JD HATTORI"," 11900000"," REGISTRO"," 3542602"," SP"," ESP"," -47.85784"," -24.497546",117
"118","Funciona","POINT (-47.481849 -23.530251)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 31391,60"," 145000"," VOSSOROCA"," 18043340"," SOROCABA"," 3552205"," SP"," RMS"," -47.481849"," -23.530251",118
"119","Funciona","POINT (-47.009322 -21.463947)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 33930,18"," 115000"," ALTOS DO VALE II"," 13755000"," MOCOCA"," 3530508"," SP"," ESP"," -47.009322"," -21.463947",119
"120","Funciona","POINT (-45.894023 -23.218885)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 23814,78"," 130000"," JD. SATELITE"," 12230250"," SÃO JOSÉ DOS CAMPOS"," 3549904"," SP"," RMVPLN"," -45.894023"," -23.218885",120
"121","Funciona","POINT (-47.830833 -23.353173)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 24087,12"," 110000"," JD AMERICA"," 18273297"," TATUÍ"," 3554003"," SP"," RMS"," -47.830833"," -23.353173",121
"122","Funciona","POINT (-47.828936 -21.196706)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 122000"," VILA VIRGINIA"," 14030410"," RIBEIRÃO PRETO"," 3543402"," SP"," ESP"," -47.828936"," -21.196706",122
"123","Funciona","POINT (-50.388047 -22.746666)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 15442,71"," 90000"," JARDIM TANGARA"," 19880000"," CÂNDIDO MOTA"," 3510005"," SP"," ESP"," -50.388047"," -22.746666",123
"124","Funciona","POINT (-46.755964 -24.160218)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 25597,67"," 130000"," JD SUARAO"," 11740000"," ITANHAÉM"," 3522109"," SP"," RMBS"," -46.755964"," -24.160218",124
"125","Funciona","POINT (-46.912317 -23.540224)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 6441,79"," 157000"," VILA LUCINDA"," 6626340"," JANDIRA"," 3525003"," SP"," RMSP"," -46.912317"," -23.540224",125
"126","Funciona","POINT (-47.369535 -20.570056)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 29727,20"," 125000"," VILA REAL "," 14403867"," FRANCA"," 3516200"," SP "," ESP"," -47.369535"," -20.570056",126
"127","Funciona","POINT (-47.490211 -23.543673)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 102000"," JARDIM TATIANA"," 18119155"," VOTORANTIM"," 3557006"," SP"," RMS"," -47.490211"," -23.543673",127
"128","Funciona","POINT (-47.833106 -21.129407)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 3100"," 140451"," "," 14065659"," RIBEIRÃO PRETO"," 3543402"," SP"," ESP"," -47.833106"," -21.129407",128
"129","Funciona","POINT (-48.079919 -23.586275)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 26104,47"," 100000"," JARDIM LEONEL"," 18209470"," ITAPETININGA"," 3522307"," SP"," ESP"," -48.079919"," -23.586275",129
"130","Funciona","POINT (-45.455168 -22.926593)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 8553,13"," 120000"," SANTANA"," 12403100"," PINDAMONHANGABA"," 3538006"," SP"," RMVPLN"," -45.455168"," -22.926593",130
"131","Funciona","POINT (-48.909001 -23.078373)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 100000"," AVARE I"," 18700000"," AVARÉ"," 3504503"," SP"," ESP"," -48.909001"," -23.078373",131
"132","Funciona","POINT (-48.208559 -21.791951)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 115000"," PQ LARANJEIRAS"," 14801719"," ARARAQUARA"," 3503208"," SP"," ESP"," -48.208559"," -21.791951",132
"133","Funciona","POINT (-47.769036 -21.217352)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 140000"," JARDIM GREENVILLE"," 14098358"," RIBEIRÃO PRETO"," 3543402"," SP"," ESP"," -47.769036"," -21.217352",133
"134","Funciona","POINT (-48.935505 -23.080565)","SPE",NA,NA," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 29310,62"," 98000"," CHACARA TINOCO"," 18706882"," AVARÉ"," 3504503"," SP"," ESP"," -48.935505"," -23.080565",134
"135","Funciona","POINT (-47.687955 -22.711059)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 115000"," JUPIA"," 13403346"," PIRACICABA"," 3538709"," SP"," AU PIRACICABA"," -47.687955"," -22.711059",135
"136","Funciona","POINT (-47.762432 -21.123536)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 145000"," LEO GOMES"," 14079044"," RIBEIRÃO PRETO"," 3543402"," SP"," ESP"," -47.762432"," -21.123536",136
"137","Funciona","POINT (-50.434405 -21.198117)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 110000"," AVIACAO"," 16055503"," ARAÇATUBA"," 3502804"," SP"," ESP"," -50.434405"," -21.198117",137
"138","Funciona","POINT (-46.856669 -23.222175)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 19420,88"," 173000"," VILA ESPERANCA"," 13203830"," JUNDIAÍ"," 3525904"," SP"," AU JUNDIAÍ"," -46.856669"," -23.222175",138
"139","Funciona","POINT (-47.20608 -22.861072)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 118900"," NOVA HORTOLAND"," 13183280"," HORTOLÂNDIA"," 3519071"," SP"," RMC"," -47.20608"," -22.861072",139
"140","Funciona","POINT (-47.792134 -20.33452)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 25211,24"," 85000"," PQ BEIRA RIO"," 14500000"," ITUVERAVA"," 3524105"," SP"," ESP"," -47.792134"," -20.33452",140
"141","Funciona","POINT (-46.634519 -24.10038)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 190000"," BALNEARIO ITAOCA"," 11730000"," MONGAGUÁ"," 3531100"," SP"," RMBS"," -46.634519"," -24.10038",141
"142","Funciona","POINT (-46.7989 -21.978125)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," CENTRO"," 13870970"," SÃO JOÃO DA BOA VISTA"," 3549102"," SP"," ESP"," -46.7989"," -21.978125",142
"143","Funciona","POINT (-46.740963 -23.435663)","SPE",NA,NA," HOSPITAL DAS CLINICAS FAC.MED. DA USP"," Entregue"," 1"," "," SPE"," 20270,35"," 134000"," PIRITUBA"," 2995000"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.740963"," -23.435663",143
"144","Funciona","POINT (-49.375789 -20.780234)","SPE",NA,NA," SEGURANCA PUBLICA"," Entregue"," 1"," "," SPE"," 12823,95"," 134270"," LOTEAMENTO CLUBE V"," 15050500"," SÃO JOSÉ DO RIO PRETO"," 3549805"," SP"," ESP"," -49.375789"," -20.780234",144
"145","Funciona","POINT (-46.423146 -23.513518)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 14371,97"," 159675,90"," VILA NOVA CURUCA"," 08031440"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.423146"," -23.513518",145
"146","Funciona","POINT (-46.379561 -23.479832)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 142000"," S M PAULISTA"," 8191350"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.379561"," -23.479832",146
"147","Funciona","POINT (-51.258479 -21.562043)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 20458,54"," 80000"," VILA PERES"," 17860000"," PACAEMBU"," 3534906"," SP"," ESP"," -51.258479"," -21.562043",147
"148","Funciona","POINT (-47.794927 -21.104862)","SPE",NA,NA," HOSPITAL DAS CLINICAS FAC.MED. RIB.PRETO"," Entregue"," 1"," "," SPE"," 21576,17"," 97000"," QUINT FACCI II"," 14070530"," RIBEIRÃO PRETO"," 3543402"," SP"," ESP"," -47.794927"," -21.104862",148
"149","Funciona","POINT (-47.218245 -22.864147)","SPE",NA,NA," DEPARTAMENTO ESTADUAL DE TRANSITO-DETRAN"," Entregue"," 1"," "," SPE"," 30313,32"," 173600"," REMANSO CAMPINEIRO"," 13184235"," HORTOLÂNDIA"," 3519071"," SP"," RMC"," -47.218245"," -22.864147",149
"150","Funciona","POINT (-46.584132 -23.593311)","SPE",NA,NA," EMPREGO E RELACOES DO TRABALHO"," Entregue"," 1"," "," SPE"," 33819,66"," 190000"," VILA PRUDENTE"," 3153000"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.584132"," -23.593311",150
"151","Funciona","POINT (-48.210505 -21.792415)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 114000"," PQ LARANJEIRAS"," 14801719"," ARARAQUARA"," 3503208"," SP"," ESP"," -48.210505"," -21.792415",151
"152","Funciona","POINT (-47.446533 -20.526783)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 145000"," RESIDENCIAL SANTA CLARA"," 14406530"," FRANCA"," 3516200"," SP"," ESP"," -47.446533"," -20.526783",152
"153","Funciona","POINT (-45.128463 -22.749719)","SPE",NA,NA," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 34500"," 150000"," SANTO ANTONIO"," 12609400"," LORENA"," 3527207"," SP"," RMVPLN"," -45.128463"," -22.749719",153
"154","Funciona","POINT (-47.681127 -22.68084)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 129623"," STA TEREZINHA"," 13411030"," PIRACICABA"," 3538709"," SP"," AU PIRACICABA"," -47.681127"," -22.68084",154
"155","Funciona","POINT (-49.96952 -22.164729)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 30064,01"," 115000"," JD SANTA ANTONIETA II"," 17512280"," MARÍLIA"," 3529005"," SP"," ESP"," -49.96952"," -22.164729",155
"156","Funciona","POINT (-46.359994 -23.547513)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34154,46"," 90000"," JD DO CASTELO"," 8503060"," FERRAZ DE VASCONCELOS"," 3515707"," SP"," RMSP"," -46.359994"," -23.547513",156
"157","Funciona","POINT (-49.351378 -20.826975)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 34500"," 145000"," VILA SAO JUDAS TADEU"," 15075350"," SÃO JOSÉ DO RIO PRETO"," 3549805"," SP"," ESP"," -49.351378"," -20.826975",157
"158","Funciona","POINT (-45.953278 -23.325623)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 34026,90"," 160000"," VILA NOVA ALIANCA"," 12318450"," JACAREÍ"," 3524402"," SP"," RMVPLN"," -45.953278"," -23.325623",158
"159","Funciona","POINT (-49.393395 -23.183864)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 17145,63"," 90000"," MORADA DO SOL"," 18800000"," PIRAJU"," 3538808"," SP"," ESP"," -49.393395"," -23.183864",159
"160","Funciona","POINT (-45.559009 -23.052364)","SPE",NA,NA," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 29101,92"," 130000"," BARONEZA"," 12090845"," TAUBATÉ"," 3554102"," SP"," RMVPLN"," -45.559009"," -23.052364",160
"161","Funciona","POINT (-47.429682 -23.501351)","SPE",NA,NA," TRIBUNAL DE JUSTICA DE SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 166000"," CAPUTERA"," 18015005"," SOROCABA"," 3552205"," SP"," RMS"," -47.429682"," -23.501351",161
"162","Funciona","POINT (-47.472145 -23.47264)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 134900"," VILA FIORI"," 18075605"," SOROCABA"," 3552205"," SP"," RMS"," -47.472145"," -23.47264",162
"163","Funciona","POINT (-47.771208 -21.23191)","SPE",NA,NA," HOSPITAL DAS CLINICAS FAC.MED. RIB.PRETO"," Entregue"," 1"," "," SPE"," 28583,60"," 144810"," RECREIO DAS ACACIAS"," 14098555"," RIBEIRÃO PRETO"," 3543402"," SP"," ESP"," -47.771208"," -21.23191",163
"164","Funciona","POINT (-46.258891 -23.553252)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 20216,34"," 150000"," JUNDIAPEBA"," 08750550"," MOGI DAS CRUZES"," 3530607"," SP"," RMSP"," -46.258891"," -23.553252",164
"165","Funciona","POINT (-50.455517 -21.170776)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," VILA ALBA"," 16057560"," ARAÇATUBA"," 3502804"," SP"," ESP"," -50.455517"," -21.170776",165
"166","Funciona","POINT (-46.813392 -23.558924)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 182000"," JARDIM VELOSO"," 06160180"," OSASCO"," 3534401"," SP"," RMSP"," -46.813392"," -23.558924",166
"167","Funciona","POINT (-49.109784 -22.308837)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 120000"," PQ JARAGUA"," 17066620"," BAURU"," 3506003"," SP"," ESP"," -49.109784"," -22.308837",167
"168","Funciona","POINT (-47.083857 -22.912112)","SPE",NA,NA," UNIVERSIDADE ESTADUAL CAMPINAS - UNICAMP"," Entregue"," 1"," "," SPE"," 10036,25"," 190000"," VILA INDUSTRIAL"," 13035610"," CAMPINAS"," 3509502"," SP"," RMC"," -47.083857"," -22.912112",168
"169","Funciona","POINT (-47.688889 -22.664522)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 127000"," POMPEIA"," 13400000"," PIRACICABA"," 3538709"," SP"," AU PIRACICABA"," -47.688889"," -22.664522",169
"170","Funciona","POINT (-46.184264 -23.509276)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 18728,82"," 149949,36"," VILA MOGILAR"," 08773495"," MOGI DAS CRUZES"," 3530607"," SP"," RMSP"," -46.184264"," -23.509276",170
"171","Funciona","POINT (-49.083715 -22.308624)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 121000"," VILA LEMOS"," 17063256"," BAURU"," 3506003"," SP"," ESP"," -49.083715"," -22.308624",171
"172","Funciona","POINT (-45.947143 -23.267574)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 23540,35"," 133809,96"," PEDREGULHO"," 12305810"," JACAREÍ"," 3524402"," SP"," RMVPLN"," -45.947143"," -23.267574",172
"173","Funciona","POINT (-48.832413 -21.757363)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 25393,57"," 94900"," R SAO BENEDITO"," 14940000"," IBITINGA"," 3519600"," SP"," ESP"," -48.832413"," -21.757363",173
"174","Funciona","POINT (-47.030259 -22.935703)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 7055,56"," 137741,56"," VILA CARMINHA"," 13045405"," CAMPINAS"," 3509502"," SP"," RMC"," -47.030259"," -22.935703",174
"175","Funciona","POINT (-48.48952 -20.924399)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 18083,65"," 115000"," PARATI III"," 14709068"," BEBEDOURO"," 3506102"," SP"," ESP"," -48.48952"," -20.924399",175
"176","Funciona","POINT (-47.82654 -21.191899)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 34500"," 115000"," VILA VIRGINIA"," 14030180"," RIBEIRÃO PRETO"," 3543402"," SP"," ESP"," -47.82654"," -21.191899",176
"177","Funciona","POINT (-46.458395 -22.973632)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 39782"," 115000"," PENHA"," 12929460"," BRAGANÇA PAULISTA"," 3507605"," SP"," UR BRAGANTINA"," -46.458395"," -22.973632",177
"178","Funciona","POINT (-50.429271 -22.66502)","SPE",NA,NA," UNIV.EST. JULIO DE MESQUITA FILHO  UNESP"," Entregue"," 1"," "," SPE"," 34419,40"," 115000"," VILA RIBEIRO"," 19812000"," ASSIS"," 3504008"," SP"," ESP"," -50.429271"," -22.66502",178
"179","Funciona","POINT (-51.426341 -22.083089)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 115000"," PARQUE IMPERIAL"," 19010260"," PRESIDENTE PRUDENTE"," 3541406"," SP"," ESP"," -51.426341"," -22.083089",179
"180","Funciona","POINT (-50.418284 -21.21524)","SPE",NA,NA," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 24627,62"," 115000"," JD UMUARAMA"," 16013180"," ARAÇATUBA"," 3502804"," SP"," ESP"," -50.418284"," -21.21524",180
"181","Funciona","POINT (-46.650867 -23.526779)","SPE",NA,NA," HOSPITAL DAS CLINICAS FAC.MED. DA USP"," Entregue"," 1"," "," SPE"," 8713,90"," 185000"," BARRA FUNDA"," 01135020"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.650867"," -23.526779",181
"182","Funciona","POINT (-48.934535 -23.081224)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 98000"," CHACARA TINOCO"," 18706882"," AVARÉ"," 3504503"," SP"," ESP"," -48.934535"," -23.081224",182
"183","Funciona","POINT (-48.81637 -21.595053)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 3100"," 90000"," JD VITORIA"," 14900000"," ITÁPOLIS"," 3522703"," SP"," ESP"," -48.81637"," -21.595053",183
"184","Funciona","POINT (-48.548666 -22.259757)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 24470,41"," 115000"," D. INDUSTRIAL"," 17290860"," JAÚ"," 3525300"," SP"," ESP"," -48.548666"," -22.259757",184
"185","Funciona","POINT (-47.89173 -22.013969)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 112000"," NOVA S CARLOS"," 13571385"," SÃO CARLOS"," 3548906"," SP"," ESP"," -47.89173"," -22.013969",185
"186","Funciona","POINT (-47.510075 -23.47782)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 26880,68"," 145000"," JARDIM WANEL VILLE V"," 18057057"," SOROCABA"," 3552205"," SP"," RMS"," -47.510075"," -23.47782",186
"187","Funciona","POINT (-45.470014 -22.928815)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 27731,83"," 122600"," MOMBACA"," 01242329"," PINDAMONHANGABA"," 3538006"," SP"," RMVPLN"," -45.470014"," -22.928815",187
"188","Funciona","POINT (-46.442211 -24.013496)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 125000"," CAMPO DA AVIACAO"," 11702510"," PRAIA GRANDE"," 3541000"," SP"," RMBS"," -46.442211"," -24.013496",188
"189","Funciona","POINT (-47.833992 -21.12834)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 32397,03"," 130000"," "," 14065659"," RIBEIRÃO PRETO"," 3543402"," SP"," ESP"," -47.833992"," -21.12834",189
"190","Funciona","POINT (-47.401343 -20.539328)","SPE",NA,NA," UNIV.EST. JULIO DE MESQUITA FILHO  UNESP"," Entregue"," 1"," "," SPE"," 3100"," 130000"," Jardim Luiza"," "," FRANCA"," 3516200"," SP"," ESP"," -47.401343"," -20.539328",190
"191","Funciona","POINT (-47.41283 -20.479661)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 34500"," 125000"," SAO DOMINGOS"," 14407742"," FRANCA"," 3516200"," SP"," ESP"," -47.41283"," -20.479661",191
"192","Funciona","POINT (-46.713928 -23.299473)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 27731,83"," 154000"," EST LAGO AZUL"," 7866030"," FRANCO DA ROCHA"," 3516408"," SP"," RMSP"," -46.713928"," -23.299473",192
"193","Funciona","POINT (-46.185833 -23.556303)","SPE",NA,NA," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 27184,21"," 170000"," CJ HAB TAYSA"," 8725450"," MOGI DAS CRUZES"," 3530607"," SP"," RMSP"," -46.185833"," -23.556303",193
"194","Funciona","POINT (-49.370612 -20.799148)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 144000"," VILA MACENO "," 15055000"," SÃO JOSÉ DO RIO PRETO"," 3549805"," SP"," ESP"," -49.370612"," -20.799148",194
"195","Funciona","POINT (-46.42647 -23.446888)","SPE",NA,NA," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 31508,62"," 145800"," PIMENTAS"," 7241090"," GUARULHOS"," 3518800"," SP"," RMSP"," -46.42647"," -23.446888",195
