"","status","geometry","type","source","sYear","Empreendimento","Fase","Quantidade de UH"," Tipo de UH"," Programa"," Valor Estadual"," Valor Total"," Logradouro"," Número do Logradouro"," Bairro"," CEP"," Município"," Código do Município"," Região","Longitude","Latitude","id"
"1","Funciona","POINT (-45.90025 -23.2238611111111)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL ALTO DA PONTE"," OBRAS >= 85%"," 300"," APTO"," FAR"," 5861068,19"," 28661068,19"," Estrada Municipal         JUCA DE CARVALHO"," "," ALTO DA PONTE"," "," São José dos Campos"," 3549904"," RMVPLN"," -45.90025"," -23.2238611111111",1
"2","Funciona","POINT (-46.8586666666667 -23.5752222222222)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL AZALÉIAS - CONDOMÍNIO JARDIM DAS FLORES LOTE B"," CONCLUÍDO"," 300"," APTO"," FAR"," 6000000"," 28799987,72"," Rua                       Paraguai"," 1-183"," "," "," Carapicuíba"," 3510609"," RMSP"," -46.8586666666667"," -23.5752222222222",2
"3","Funciona","POINT (-47.3801027777778 -23.3940305555556)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL BEM VIVER"," CONCLUÍDO"," 144"," APTO"," FAR"," 1910141,78"," 12854141,78"," Rua                       Jorge Elias"," 180"," Cajuru do Sul"," 18105109"," Sorocaba"," 3552205"," RMS"," -47.3801027777778"," -23.3940305555556",3
"4","Funciona","POINT (-47.3900083333333 -22.7725055555556)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL BOSQUE DAS ÁRVORES"," OBRAS"," 1320"," APTO"," FAR"," 26399515,38"," 126719515,38"," Avenida Ruth Garrido Roque"," lt 1e7"," Parque Residencial do Lago"," 13458626"," Santa Bárbara d'Oeste"," 3545803"," RMC"," -47.3900083333333"," -22.7725055555556",4
"5","Funciona","POINT (-46.4249166666667 -23.5215555555556)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL BOTUCATU"," OBRAS"," 294"," APTO"," CHAM"," 5608829,57"," 27952829,57"," Rua PEDRO DE CAMPOS TOURINHO"," 0"," VILA CURUÇA"," 08032530"," São Paulo"," 3550308"," RMSP"," -46.4249166666667"," -23.5215555555556",5
"6","Funciona","POINT (-46.4013527777778 -23.4408611111111)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL BRISAS"," OBRAS >= 85%"," 280"," APTO"," FAR"," 4953547,66"," 26233547,66"," Estrada                   DO CAMINHO VELHO"," "," ´GUA CHATA"," "," Guarulhos"," 3518800"," RMSP"," -46.4013527777778"," -23.4408611111111",6
"7","Funciona","POINT (-47.2454 -22.8918527777778)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL BROMÉLIAS I E II"," ENTREGA TOTAL"," 440"," APTO"," FAR"," 5533438,51"," 38973438,51"," Estrada Municipal  GLEBA REMANESCENTE 8A"," 0"," JARDIM AMANDA"," "," Hortolândia"," 3519071"," RMC"," -47.2454"," -22.8918527777778",7
"8","Funciona","POINT (-45.8047222222222 -23.2113888888889)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL CAMPOS DE SÃO JOSÉ II"," OBRAS >= 85%"," 144"," APTO"," FAR"," 2880000"," 13824000"," Estrada Municipal         DOM JOSÉ ANTÔNIO DO COUTO"," "," CAJURU"," "," São José dos Campos"," 3549904"," RMVPLN"," -45.8047222222222"," -23.2113888888889",8
"9","Funciona","POINT (-46.8524166666667 -23.6511944444444)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL CASA BRANCA 761/2008"," CONCLUÍDO"," 140"," CASA"," CR.SOLIDARIO"," 1400000"," 5026191,80"," Avenida Mississipi"," s/n"," Pirajussara"," "," Embu das Artes"," 3515004"," RMSP"," -46.8524166666667"," -23.6511944444444",9
"10","Funciona","POINT (-46.9719166666667 -22.4324722222222)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL CASA NOVA"," OBRAS"," 1400"," APTO"," FAR"," 21000000"," 119000000"," Avenida MARGINAL E RUA 26"," s/n"," Jd Santa Cruz"," 13840000"," Mogi Guaçu"," 3530706"," ESP"," -46.9719166666667"," -22.4324722222222",10
"11","Funciona","POINT (-49.0398611111111 -21.2120277777778)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL CATANDUVA I"," OBRAS >= 85%"," 1237"," CASA"," FAR"," 17689100"," 104279100"," Rua CARAÍBAS"," 0"," JARDIM IMPERIAL"," 15813075"," Catanduva"," 3511102"," ESP"," -49.0398611111111"," -21.2120277777778",11
"12","Funciona","POINT (-47.4258333333333 -23.5327777777778)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL CHÁCARA ONDINA"," ENTREGA TOTAL"," 123"," CASA"," FAR"," 2140226,66"," 10750226,66"," Avenida VINTE E SETE DE MARÇO"," 0"," RIO ACIMA - VILA GARCIA"," "," Votorantim"," 3557006"," RMS"," -47.4258333333333"," -23.5327777777778",12
"13","Funciona","POINT (-46.3861944444444 -23.5865)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL CIDADE TIRADENTES  IV"," ASSINADO"," 228"," APTO"," Entidade"," 4560000"," 19401367,04"," Travessa                  Cachoeira de Paulo Afonso"," S/N"," CONJUNTO HABITACIONAL SITIO CONCEIÇAO"," 08473240"," São Paulo"," 3550308"," RMSP"," -46.3861944444444"," -23.5865",13
"14","Funciona","POINT (-46.4191833333333 -23.4524777777778)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL VILA PIMENTAS I"," ENTREGA TOTAL"," 580"," APTO"," FAR"," 1313531,80"," 34151881,90"," Rua MUCUGEO"," 340"," PIMENTAS"," 07273100"," Guarulhos"," 3518800"," RMSP"," -46.4191833333333"," -23.4524777777778",14
"15","Funciona","POINT (-46.85875 -23.5749444444444)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL VIOLETAS - CONDOMÍNIO JARDIM DAS FLORES LOTE A"," ENTREGA TOTAL"," 300"," APTO"," FAR"," 6000000"," 28799987,72"," Rua                       Paraguai"," 1-183"," "," "," Carapicuíba"," 3510609"," RMSP"," -46.85875"," -23.5749444444444",15
"16","Funciona","POINT (-46.6208888888889 -23.6808333333333)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL YAMAGATA"," ASSINADO"," 220"," APTO"," Entidade"," 4400000"," 21120000"," Rua                       YAMAGATA LOTE 1 QUADRA 12 - JARDIM TAKEBI"," "," TABOÃO"," "," Diadema"," 3513801"," RMSP"," -46.6208888888889"," -23.6808333333333",16
"17","Funciona","POINT (-46.2900555555556 -23.4930555555556)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL ZORILDA"," OBRAS"," 80"," CASA"," Entidade"," 1600000"," 6556548,68"," Rua                       Guilherme Garijo"," 371"," Jardim Santa Inês"," 08695010"," Suzano"," 3552502"," RMSP"," -46.2900555555556"," -23.4930555555556",17
"18","Funciona","POINT (-48.0226111111111 -23.2706111111111)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - QUADRA I"," OBRAS"," 22"," CASA"," RURAL"," 220000"," 891000"," Rua "," 0"," CRUZ DE CEDRO"," "," Quadra"," 3541653"," ESP"," -48.0226111111111"," -23.2706111111111",18
"19","Funciona","POINT (-48.8572222222222 -23.9852777777778)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - QUILOMBO JAÓ"," OBRAS"," 6"," CASA"," RURAL"," 60000"," 243000"," Estrada ITAPEVA"," S/N"," JAO"," 18400000"," Itapeva"," 3522406"," ESP"," -48.8572222222222"," -23.9852777777778",19
"20","Funciona","POINT (-48.7614444444444 -24.2252222222222)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - RIBEIRÃO BRANCO ASSALARIADOS I"," OBRAS"," 38"," CASA"," RURAL"," 380000"," 1539000","  "," "," "," "," Ribeirão Branco"," 3543006"," ESP"," -48.7614444444444"," -24.2252222222222",20
"21","Funciona","POINT (-48.7613611111111 -24.2253055555556)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - RIBEIRÃO BRANCO ASSALARIADOS II"," OBRAS"," 29"," CASA"," RURAL"," 290000"," 1174500","  "," "," "," "," Ribeirão Branco"," 3543006"," ESP"," -48.7613611111111"," -24.2253055555556",21
"22","Funciona","POINT (-48.3551111111111 -24.0707944444444)","Empreendimentos","Casa Paulista","2014"," JOAO DE BARRO - RIBEIRÃO GRANDE 7"," OBRAS"," 43"," CASA"," RURAL"," 430000"," 1741500"," Estrada N/C"," S/N"," LAGOA"," 18315000"," Ribeirão Grande"," 3543253"," ESP"," -48.3551111111111"," -24.0707944444444",22
"23","Funciona","POINT (-48.3745277777778 -24.1098055555556)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - RIBEIRÃO GRANDE IV"," CONCLUÍDO"," 33"," CASA"," RURAL"," 330000"," 1336500","  "," "," "," "," Ribeirão Grande"," 3543253"," ESP"," -48.3745277777778"," -24.1098055555556",23
"24","Funciona","POINT (-48.3701111111111 -24.1043055555556)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - RIBEIRÃO GRANDE V"," CONCLUÍDO"," 34"," CASA"," RURAL"," 340000"," 1377000","  "," "," "," "," Ribeirão Grande"," 3543253"," ESP"," -48.3701111111111"," -24.1043055555556",24
"25","Funciona","POINT (-48.3670555555556 -24.1059722222222)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - RIBEIRÃO GRANDE VI"," CONCLUÍDO"," 17"," CASA"," RURAL"," 170000"," 688500","  "," "," "," "," Ribeirão Grande"," 3543253"," ESP"," -48.3670555555556"," -24.1059722222222",25
"26","Funciona","POINT (-49.5259916666667 -23.8821805555556)","Empreendimentos","Casa Paulista","2014"," JOAO DE BARRO - RIVERSUL 4"," ASSINADO"," 20"," CASA"," RURAL"," 200000"," 810000"," Estrada n/c"," s/n"," PADILHA"," 18470000"," Riversul"," 3543501"," ESP"," -49.5259916666667"," -23.8821805555556",26
"27","Funciona","POINT (-49.42975 -23.8294166666667)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - RIVERSUL III"," ENTREGA TOTAL"," 38"," CASA"," RURAL"," 380000"," 1539000"," Rua "," 0"," PADILHA"," "," Riversul"," 3543501"," ESP"," -49.42975"," -23.8294166666667",27
"28","Funciona","POINT (-48.6283333333333 -23.96)","Empreendimentos","Casa Paulista","2014"," JOÃO DE BARRO - TAQUARIVAI II"," ENTREGA TOTAL"," 36"," CASA"," RURAL"," 360000"," 1458000"," Adro "," 0"," BAIRRO DAS PEDRINHAS"," "," Taquarivaí"," 3553856"," ESP"," -48.6283333333333"," -23.96",28
"29","Funciona","POINT (-46.6791666666667 -23.7647222222222)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO AMÉRICA DO SUL"," OBRAS"," 1188"," APTO"," FAR"," 28095427,91"," 118383427,91"," Estrada do Barro Branco"," 1500"," Grajaú"," 04852515"," São Paulo"," 3550308"," RMSP"," -46.6791666666667"," -23.7647222222222",29
"30","Funciona","POINT (-45.8038888888889 -23.2525)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO PINHEIRINHO DOS PALMARES II"," OBRAS"," 1461"," CASA"," FAR"," 29220000"," 140256000"," "," "," "," "," São José dos Campos"," 3549904"," RMVPLN"," -45.8038888888889"," -23.2525",30
"31","Funciona","POINT (-47.3515 -22.3367)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO RESIDENCIAL JARDIM AEROPORTO"," CONCLUÍDO"," 680"," CASA"," FAR"," 9650770,80"," 57250770,80"," Avenida                   JOÃO ROSSI"," "," LORETO"," "," Araras"," 3503307"," ESP"," -47.3515"," -22.3367",31
"32","Funciona","POINT (-47.5925 -21.1986111111111)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO RESIDENCIAL MORADA DO SOL"," ASSINADO"," 122"," CASA"," Entidade"," 1830000"," 9605927,31"," Rua PROLONGAMENTO DA RUA MARIO BERTOLINE"," 0"," "," "," Serrana"," 3551504"," ESP"," -47.5925"," -21.1986111111111",32
"33","Funciona","POINT (-49.3145583333333 -24.0487)","Empreendimentos","Casa Paulista","2014"," MORADA BOA VISTA"," ENTREGA TOTAL"," 11"," CASA"," RURAL"," 110000"," 445500"," Rua "," 0"," MATÃO e BARREIRINHO"," "," Itararé"," 3523206"," ESP"," -49.3145583333333"," -24.0487",33
"34","Funciona","POINT (-47.9799083333333 -23.8408777777778)","Empreendimentos","Casa Paulista","2014"," MORADA DAS VIDEIRAS"," ENTREGA TOTAL"," 11"," CASA"," RURAL"," 110000"," 445500"," Estrada Municipal         JOÃO SANTIAGO TERRA FRANÇA KM 26"," "," BREJAÚVA"," 18230000"," São Miguel Arcanjo"," 3550209"," RMS"," -47.9799083333333"," -23.8408777777778",34
"35","Funciona","POINT (-52.0005638888889 -21.6166777777778)","Empreendimentos","Casa Paulista","2014"," MORADA DO SOL - GRUPO 01"," OBRAS"," 9"," CASA"," RURAL"," 90000"," 355500"," Estrada VICINAL A CAMPINAL"," S/N"," CAMPINAL"," 19470000"," Presidente Epitácio"," 3541307"," ESP"," -52.0005638888889"," -21.6166777777778",35
"36","Funciona","POINT (-51.104 -21.1317777777778)","Empreendimentos","Casa Paulista","2014"," MORAR DECENTE NA ROCA GRUPO 1"," OBRAS"," 103"," CASA"," RURAL"," 1030000"," 4068500"," Estrada DE INTEGRAÇÃO MIRANDOPOLIS A PACAEMBU"," S/N"," PA FLORESTAN FERNANDES"," 16800000"," Mirandópolis"," 3530102"," ESP"," -51.104"," -21.1317777777778",36
"37","Funciona","POINT (-46.2907722222222 -23.5401333333333)","Empreendimentos","Casa Paulista","2014"," MUTIRÃO 5 DE DEZEMBRO"," OBRAS"," 56"," APTO"," Entidade"," 1120000"," 6485822,35"," Rua ANICIO TEODORO DE OLIVEIRA"," S/N"," JD NAZARETH"," 08613240"," Suzano"," 3552502"," RMSP"," -46.2907722222222"," -23.5401333333333",37
"38","Funciona","POINT (-46.2945638888889 -23.5446305555556)","Empreendimentos","Casa Paulista","2014"," MUTIRÃO TÂNIA MARIA"," OBRAS"," 88"," APTO"," Entidade"," 1760000"," 9953791,80"," Rua NEIDE MATHIAS DA SILVA"," S/N"," MONTE SION"," 08613120"," Suzano"," 3552502"," RMSP"," -46.2945638888889"," -23.5446305555556",38
"39","Funciona","POINT (-45.4356666666667 -23.6932777777778)","Empreendimentos","Casa Paulista","2014"," NOVA CARAGUÁ"," ENTREGA TOTAL"," 720"," CASA"," FAR"," 14400000"," 64800000"," Rua                       José Geraldo Fernandes da Silva Júnior"," "," Porto Novo"," "," Caraguatatuba"," 3510500"," RMVPLN"," -45.4356666666667"," -23.6932777777778",39
"40","Funciona","POINT (-46.46025 -23.667)","Empreendimentos","Casa Paulista","2014"," NOVA ESPERANÇA 364/2008"," CONCLUÍDO"," 200"," APTO"," CR.SOLIDARIO"," 2173661,30"," 8158661,30"," Rua José Fernando Medina Braga"," s/n"," Fazenda Capitão São João"," "," Mauá"," 3529401"," RMSP"," -46.46025"," -23.667",40
"41","Funciona","POINT (-46.5117111111111 -23.6960111111111)","Empreendimentos","Casa Paulista","2014"," NOVO PINHEIRINHO"," APORTE EMITIDO"," 410"," APTO"," Entidade"," 8200000"," 41425613,34"," Rua ADRIATICO"," S/N"," JARDIM ESTÁDIO"," 09172180"," Santo André"," 3547809"," RMSP"," -46.5117111111111"," -23.6960111111111",41
"42","Funciona","POINT (-52.1468055555556 -22.5096388888889)","Empreendimentos","Casa Paulista","2014"," PA DONA CARMEM - GRUPO A"," OBRAS"," 6"," CASA"," RURAL"," 60000"," 169200"," Rodovia EUCLIDES DE OLIVEIRA FIGUEIREDO"," KM 2"," ASSENT DONA CARMEM"," 19260000"," Mirante do Paranapanema"," 3530201"," ESP"," -52.1468055555556"," -22.5096388888889",42
"43","Funciona","POINT (-52.1469638888889 -22.5101777777778)","Empreendimentos","Casa Paulista","2014"," PA DONA CARMEM - GRUPO B"," OBRAS"," 11"," CASA"," RURAL"," 109991,04"," 434491,04"," Rodovia EUCLIDES DE OLIVEIRA FIGUEIREDO"," KM 2"," ASSENT DONA CARMEM"," 19260000"," Mirante do Paranapanema"," 3530201"," ESP"," -52.1469638888889"," -22.5101777777778",43
"44","Funciona","POINT (-51.2506 -21.2771972222222)","Empreendimentos","Casa Paulista","2014"," PA FLORESTAN FERNANDES - GRUPO B"," OBRAS"," 18"," CASA"," RURAL"," 180000"," 711000"," Estrada DE INTEGRAÇÃO MIRANDOPOLIS A PACAEMBU"," KM 66"," PA FLORESTAN FERNANDES"," 16800000"," Mirandópolis"," 3530102"," ESP"," -51.2506"," -21.2771972222222",44
"45","Funciona","POINT (-51.1641388888889 -22.1496666666667)","Empreendimentos","Casa Paulista","2014"," PAC PMCMV MARTINOPOLIS"," ENTREGA TOTAL"," 24"," CASA"," FAR"," 39975,68"," 1659926,26"," Avenida Dr Fabio dal Fabro"," s/n"," vila alegrete"," 19500000"," Martinópolis"," 3529203"," ESP"," -51.1641388888889"," -22.1496666666667",45
"46","Funciona","POINT (-51.3450055555556 -22.2530805555556)","Empreendimentos","Casa Paulista","2014"," PALMITALZINHO - GRUPO 01"," OBRAS"," 13"," CASA"," RURAL"," 130000"," 513500"," Rodovia JOSE BATISTA DE SOUZA"," S/N"," PALMITALZINHO"," 19570000"," Regente Feijó"," 3542404"," ESP"," -51.3450055555556"," -22.2530805555556",46
"47","Funciona","POINT (-46.8137888888889 -23.6682944444444)","Empreendimentos","Casa Paulista","2014"," PARQUE DAS CHÁCARAS I"," ENTREGA TOTAL"," 112"," APTO"," FAR"," 2583197,83"," 11095197,83"," Estrada                   DA BAVIERA"," 1600"," M´BOI MIRIM"," "," Embu das Artes"," 3515004"," RMSP"," -46.8137888888889"," -23.6682944444444",47
"48","Funciona","POINT (-46.812725 -23.6704333333333)","Empreendimentos","Casa Paulista","2014"," PARQUE DAS CHÁCARAS IV"," OBRAS >= 85%"," 112"," APTO"," FAR"," 2329964,11"," 10841964,11"," Rua                       NONOAI"," "," EMBU MIRIM"," "," Embu das Artes"," 3515004"," RMSP"," -46.812725"," -23.6704333333333",48
"49","Funciona","POINT (-46.7897194444444 -23.8772916666667)","Empreendimentos","Casa Paulista","2014"," PARQUE DO CIPÓ - CONDOMÍNIO RESIDENCIAL CIPÓ II"," ASSINADO"," 300"," APTO"," FAR"," 5935607,94"," 28735607,94"," Avenida DO MOINHO"," 0"," "," "," Embu-Guaçu"," 3515103"," RMSP"," -46.7897194444444"," -23.8772916666667",49
"50","Funciona","POINT (-46.7988055555556 -21.9726111111111)","Empreendimentos","Casa Paulista","2014"," PARQUE RESEDÁS - SÃO JOÃO DA BOA VISTA"," ENTREGA PARCIAL"," 926"," CASA"," CHAM"," 13890000"," 78710000"," Estrada                   VICINAL JOSÉ RUI DE LIMA AZEVEDO"," "," SITIO DOS MACACOS"," "," São João da Boa Vista"," 3549102"," ESP"," -46.7988055555556"," -21.9726111111111",50
"51","Funciona","POINT (-48.1528888888889 -21.7273611111111)","Empreendimentos","Casa Paulista","2014"," PARQUE RESIDENCIAL VALLE VERDE"," OBRAS >= 85%"," 1432"," CASA"," FAR"," 13940233,60"," 114180233,60"," Avenida                   BERCHOLLINA LAVES C. CONCEIÇÃO"," "," JARDIM ROBERTO SELMI DEY"," 14806338"," Araraquara"," 3503208"," ESP"," -48.1528888888889"," -21.7273611111111",51
"52","Funciona","POINT (-48.4907777777778 -24.7680833333333)","Empreendimentos","Casa Paulista","2014"," RIBEIRÃO BARRA - COOPERHAF 1091/2008"," CONCLUÍDO"," 15"," CASA"," OP.COLETIVAS"," 120000"," 321225,75","  "," "," "," "," Barra do Turvo"," 3505401"," ESP"," -48.4907777777778"," -24.7680833333333",52
"53","Funciona","POINT (-48.7653888888889 -24.2205277777778)","Empreendimentos","Casa Paulista","2014"," RIBEIRÃO BRANCO - COOPERHAF 1096/2008"," CONCLUÍDO"," 40"," CASA"," OP.COLETIVAS"," 320000"," 776602","  "," "," "," "," Ribeirão Branco"," 3543006"," ESP"," -48.7653888888889"," -24.2205277777778",53
"54","Funciona","POINT (-48.7210138888889 -23.3894777777778)","Empreendimentos","Casa Paulista","2014"," RIO BONITO"," APORTE EMITIDO"," 48"," CASA"," RURAL"," 480000"," 1896000"," Estrada N/C"," S/N"," FAZENDINHA"," 18720000"," Paranapanema"," 3535804"," ESP"," -48.7210138888889"," -23.3894777777778",54
"55","Funciona","POINT (-46.8000277777778 -23.6279722222222)","Empreendimentos","Casa Paulista","2014"," SANTA TEREZINHA III"," ASSINADO"," 500"," APTO"," Entidade"," 10000000"," 52626948,18"," Rua                       ALBERTO JOSÉ ESQUINA ISABEL SORIA MAINARDES"," "," "," 06787110"," Taboão da Serra"," 3552809"," RMSP"," -46.8000277777778"," -23.6279722222222",55
"56","Funciona","POINT (-49.9573611111111 -22.1988333333333)","Empreendimentos","Casa Paulista","2014"," SÃO JERÔNIMO"," APORTE EMITIDO"," 25"," CASA"," RURAL"," 250000"," 987500"," Rodovia ZONA RURAL"," S/N"," SAO JERONIMO"," 17500001"," Marília"," 3529005"," ESP"," -49.9573611111111"," -22.1988333333333",56
"57","Funciona","POINT (-45.7896 -23.2310027777778)","Empreendimentos","Casa Paulista","2014"," SÃO JOSÉ DOS CAMPOS  - CAJURU I - CONDOMÍNIO I"," OBRAS"," 288"," APTO"," FAR"," 5760000"," 27648000"," Estrada                   DO CAJURÚ"," "," CAJURÚ"," "," São José dos Campos"," 3549904"," RMVPLN"," -45.7896"," -23.2310027777778",57
"58","Funciona","POINT (-45.7896638888889 -23.2310694444444)","Empreendimentos","Casa Paulista","2014"," SÃO JOSÉ DOS CAMPOS - CAJURU III - CONDOMÍNIO I"," OBRAS"," 288"," APTO"," FAR"," 5760000"," 27648000"," Estrada                   DO CAJURÚ"," "," CAJURÚ"," "," São José dos Campos"," 3549904"," RMVPLN"," -45.7896638888889"," -23.2310694444444",58
"59","Funciona","POINT (-45.5721055555556 -23.0653722222222)","Empreendimentos","Casa Paulista","2014"," SERGIO LUCCHIARI"," OBRAS >= 85%"," 320"," CASA SOBREPOSTA"," FAR"," 6348800"," 24588800"," Estrada                   do Barreiro"," "," São Gonçalo"," 12092000"," Taubaté"," 3554102"," RMVPLN"," -45.5721055555556"," -23.0653722222222",59
"60","Funciona","POINT (-47.9283888888889 -24.3833055555556)","Empreendimentos","Casa Paulista","2014"," SETE BARRAS - COOPERHAF 1092/2008"," CONCLUÍDO"," 6"," CASA"," OP.COLETIVAS"," 48000"," 116490,30","  "," "," "," "," Sete Barras"," 3551801"," ESP"," -47.9283888888889"," -24.3833055555556",60
"61","Funciona","POINT (-46.3048055555556 -23.4965555555556)","Empreendimentos","Casa Paulista","2014"," SOLAR DAS HORTÊNSIAS"," OBRAS"," 240"," APTO"," FAR"," 3785589,41"," 22025589,41"," Estrada DO RIBEIRAO"," S/N"," CIDADE BOA VISTA"," 08693190"," Suzano"," 3552502"," RMSP"," -46.3048055555556"," -23.4965555555556",61
